Equilibrium Type,Adjudication Mode,Cost Misestimation,Costs Multiplier,Court Noise,Damages Multiplier,Fee Shifting Multiplier,Issue,Liability Threshold,Noise Multiplier D,Noise Multiplier P,Num Signals and Offers,Proportion of Costs at Beginning,Relative Costs,Risk Aversion,Unit Precaution Cost,Wrongful Attribution Probability,Filter,GroupName,OptionSetName,Exploitability,Calculation Time,P Files,D Answers,P Offer,D Offer,Trial,P Win Probability,P Wealth,D Wealth,Total Wealth,Wealth Loss,P Welfare,D Welfare,Pre-Dispute Social Welfare Loss,Social Welfare Loss,Opportunity Cost,Harm Cost,Truly Liable Harm Cost,Truly Not Liable Harm Cost,Expenditures,False Positive Inaccuracy,False Negative Inaccuracy,Value If Settled,No Suit,No Answer,Settles,P Abandons,D Defaults,P Loses,P Wins,Appropriation,Engages in Activity,Accident Occurs,Wrongful Attribution,Precaution Power,Precaution Level,Benefit-Cost Ratio,Precaution Power 1,Precaution Power 2,Precaution Power 3,Precaution Power 4,Precaution Power 5,Precaution Power 6,Precaution Power 7,Precaution Power 8
Only Eq,Baseline,1,4,Baseline,1,0,Liability,1,0.25,0.25,Baseline,0.5,1,Risk Neutral,8E-06,Normal,P Wins,,Risk Neutral CM 4 Noise 0.25-0.25 UPC 8E-06,1.17E-06,524,1,1,0.937499,0.0625005,1,1,8.8,7.8,16.6,3.4,8.8,7.8,0.90909,3.30909,7.03795E-09,0.90909,0.544961,0.36413,2.4,1.60055,0.719346,,0,0,0,0,0,0,1,0,1,1,0.0909099,2.60034,0.000879744,1.0229,1.1331E-06,0.400235,0.599365,0.000311711,4.8397E-07,8.6448E-05,2.22721E-07,1.80136E-10
Only Eq,Baseline,1,4,Baseline,1,0,Liability,1,0.25,0.25,Baseline,0.5,1,Risk Neutral,8E-06,Normal,Truly Liable,,Risk Neutral CM 4 Noise 0.25-0.25 UPC 8E-06,1.17E-06,524,0.973279,0.000415553,0.395582,0.0625007,0.000158,0.609279,9.58343,9.0266,18.61,1.38996,9.58343,9.0266,0.870876,1.26081,2.39861E-05,0.870852,0.870852,0,0.389937,0.000128,0.416565,0.0625005,0.0267209,0.972864,0.000257366,3.60217E-10,3.26307E-11,6.18067E-05,9.638E-05,0,1,1,0.129148,5.99863,2.99827,1.06428,0,0,0.000441269,6.47426E-06,0.000368107,0.998863,0.000307926,1.33708E-05
Only Eq,Baseline,1,4,Baseline,1,0,Liability,1,0.25,0.25,Baseline,0.5,1,Risk Neutral,8E-06,Normal,Truly Not Liable,,Risk Neutral CM 4 Noise 0.25-0.25 UPC 8E-06,1.17E-06,524,0.0141898,0.00198149,0.063224,0.0625007,1.638E-06,0.406697,9.00586,9.98606,18.9919,1.00808,9.00586,9.98606,0.873911,0.881966,2.19232E-05,0.873889,0,0.873889,0.00805504,0.0139186,0,0.0625004,0.98581,0.0122084,0.00197985,2.7729E-09,3.28018E-13,9.71857E-07,6.6619E-07,0,1,1,0.126111,3.9335,2.74041,0.807339,0.177134,0.151131,0.148055,0.134164,0.124583,0.0901795,0.0887342,0.0860187
Only Eq,Baseline,1,4,Baseline,0.5,0,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,All,,Risk Neutral CM 4 Noise 0.5-0.5 DM 0.5,0,532,0.00011,2.20086E-11,0.609539,0.39046,1.24E-12,0.550747,9.9999,9.99995,19.9998,0.000153999,9.9999,9.99995,0.0001,0.000144,2.56102E-10,9.99999E-05,4.99933E-05,5.00067E-05,4.39996E-05,2.7503E-05,4.9493E-05,0.25,0.99989,0.000109999,1.645E-11,2.15848E-12,2.15848E-12,5.578E-13,6.838E-13,0,1,0.000109999,9.999E-06,4.5,5.60224E-06,1.02079,0.125001,0.124999,0.125,0.125,0.125,0.125,0.124999,0.125001
Only Eq,Baseline,1,4,Baseline,0.5,0,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Dispute Arises,,Risk Neutral CM 4 Noise 0.5-0.5 DM 0.5,0,532,1,2.0008E-07,0.609539,0.39046,1.129E-08,0.550747,9.1,9.5,18.6,1.4,9.1,9.5,0.909099,1.3091,3.62896E-11,0.909099,0.454489,0.454611,0.4,0.250034,0.44994,0.25,2.0008E-07,1,1.49547E-07,1.96227E-08,1.96228E-08,5.07094E-09,6.2166E-09,0,1,1,0.0909009,4.50017,3.62896E-06,1.02033,0.132998,0.119441,0.122686,0.124942,0.124875,0.122503,0.119366,0.133188
Only Eq,Baseline,1,4,Baseline,0.5,0,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Not Litigated,,Risk Neutral CM 4 Noise 0.5-0.5 DM 0.5,0,532,0.00011,0,,,0,,9.9999,9.99995,19.9998,0.000153999,9.9999,9.99995,0.0001,0.000144,2.56102E-10,9.99999E-05,4.99932E-05,5.00067E-05,4.39996E-05,2.7503E-05,4.9493E-05,,0.99989,0.000109999,0,0,0,0,0,0,1,0.000109999,9.999E-06,4.5,5.60224E-06,1.02079,0.125001,0.124999,0.125,0.125,0.125,0.125,0.124999,0.125001
Only Eq,Baseline,1,4,Baseline,0.5,0,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Litigated,,Risk Neutral CM 4 Noise 0.5-0.5 DM 0.5,0,532,1,1,0.609539,0.39046,0.056415,0.550747,8.42887,8.926,17.3549,2.64513,8.42887,8.926,0.909099,2.55423,3.62896E-11,0.909099,0.454489,0.454611,1.64513,0.577088,0.685977,0.25,0,0,0.747436,0.0980745,0.0980745,0.0253446,0.0310704,0,1,1,0.0909009,4.50017,3.62896E-06,1.02033,0.132998,0.119441,0.122686,0.124942,0.124875,0.122503,0.119366,0.133188
Only Eq,Baseline,1,4,Baseline,0.5,0,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Settles,,Risk Neutral CM 4 Noise 0.5-0.5 DM 0.5,0,532,1,1,0.49872,0.501279,0,,8.45,8.95,17.4,2.6,8.45,8.95,0.909099,2.5091,4.63807E-11,0.909099,0.454539,0.45456,1.6,0.550455,0.66708,0.25,0,0,1,0,0,0,0,0,1,1,0.0909009,4.50037,4.63807E-06,1.0143,0.177809,0.155582,0.121556,0.0450639,0.045068,0.121376,0.155482,0.178063
Only Eq,Baseline,1,4,Baseline,0.5,0,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Tried,,Risk Neutral CM 4 Noise 0.5-0.5 DM 0.5,0,532,1,1,0.937499,0.0625005,1,0.550747,8.07537,8.52463,16.6,3.4,8.07537,8.52463,0.909099,3.3091,5.02041E-12,0.909099,0.454207,0.454893,2.4,0.975751,0.942992,,0,0,0,0,0,0.449253,0.550747,0,1,1,0.0909008,4.49946,5.02041E-07,1.03995,6.47207E-06,0.00115209,0.052583,0.446636,0.446037,0.0524295,0.00114962,6.48189E-06
Only Eq,Baseline,1,4,Baseline,0.5,0,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,P Loses,,Risk Neutral CM 4 Noise 0.5-0.5 DM 0.5,0,532,1,1,0.937499,0.0625005,1,0,7.8,8.8,16.6,3.4,7.8,8.8,0.909099,3.3091,5.24378E-12,0.909099,0.378949,0.53015,2.4,0.783159,0.917049,,0,0,0,0,0,1,0,0,1,1,0.0909008,4.37086,5.24378E-07,1.02584,1.22399E-05,0.00196468,0.0750931,0.506089,0.384237,0.0321304,0.00047192,1.864E-06
Only Eq,Baseline,1,4,Baseline,0.5,0,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,P Wins,,Risk Neutral CM 4 Noise 0.5-0.5 DM 0.5,0,532,1,1,0.937499,0.0625005,1,1,8.3,8.3,16.6,3.4,8.3,8.3,0.909099,3.3091,4.8382E-12,0.909099,0.515595,0.393504,2.4,1.13285,0.964154,,0,0,0,0,0,0,1,0,1,1,0.0909008,4.60437,4.8382E-07,1.05146,1.76716E-06,0.000489243,0.0342212,0.398138,0.496449,0.0689877,0.00170243,1.02488E-05
Only Eq,Baseline,1,4,Baseline,0.5,0,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Truly Liable,,Risk Neutral CM 4 Noise 0.5-0.5 DM 0.5,0,532,1,2.0008E-07,0.93215,0.713142,1.128E-08,0.625184,9.1,9.5,18.6,1.4,9.1,9.5,0.909099,1.3091,3.92667E-12,0.909099,0.909099,0,0.4,5.5825E-08,0.9,0.465811,2.0008E-07,1,1.49564E-07,5.38705E-09,3.38488E-08,4.22812E-09,7.0524E-09,0,1,1,0.0909008,6.52181,3.92667E-07,1.24158,0,0,0,0,0.249784,0.245039,0.238765,0.266412
Only Eq,Baseline,1,4,Baseline,0.5,0,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Truly Not Liable,,Risk Neutral CM 4 Noise 0.5-0.5 DM 0.5,0,532,1,2.0008E-07,0.287016,0.0678647,1.129E-08,0.476423,9.1,9.5,18.6,1.4,9.1,9.5,0.909099,1.3091,6.86439E-11,0.909099,0,0.909099,0.4,0.5,0,0.0341985,2.0008E-07,1,1.4953E-07,3.38546E-08,5.40056E-09,5.91354E-09,5.381E-09,0,1,1,0.0909009,2.47908,6.86439E-06,0.799147,0.26596,0.238851,0.245338,0.24985,2.39624E-07,1.79739E-07,1.27788E-07,9.70314E-08
Only Eq,Baseline,1,4,Baseline,2,0,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,All,,Risk Neutral CM 4 Noise 0.5-0.5 DM 2,3.329E-07,644,1.8108E-06,1.81078E-06,0.437503,0.437499,2.01E-11,0.581055,9.99991,9.99998,19.9999,0.000111732,9.99991,9.99998,9.88298E-05,0.000101727,2.0048E-05,7.87818E-05,8.28235E-06,7.04995E-05,2.89727E-06,3.0215E-06,9.6174E-06,0.874999,0.999998,1.06021E-11,1.81076E-06,6.67791E-13,1.01185E-12,8.4086E-12,1.166E-11,0,1,8.87867E-05,1.00048E-05,4.5,2.00478,0.799035,0.125001,0.124999,0.125,0.125,0.125,0.125,0.125,0.125001
Only Eq,Baseline,1,4,Baseline,2,0,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Dispute Arises,,Risk Neutral CM 4 Noise 0.5-0.5 DM 2,3.329E-07,644,0.0203949,0.0203948,0.437503,0.437499,2.261E-07,0.581055,9.00153,9.96582,18.9673,1.03265,9.00153,9.96582,0.887334,0.919966,1.81661E-05,0.887316,0.0932837,0.794032,0.0326319,0.0340308,0.108321,0.874999,0.979605,1.19411E-07,0.0203945,7.5213E-09,1.13964E-08,9.47052E-08,1.3135E-07,0,1,1,0.112684,4.15268,1.81661,0.781982,0.164173,0.142765,0.134546,0.12625,0.116226,0.107267,0.100583,0.10819
Only Eq,Baseline,1,4,Baseline,2,0,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Not Litigated,,Risk Neutral CM 4 Noise 0.5-0.5 DM 2,3.329E-07,644,1.06E-11,0,,,0,,9.99991,9.99998,19.9999,0.000107024,9.99991,9.99998,9.71882E-05,9.71882E-05,2.0048E-05,7.71401E-05,8.27194E-06,6.88682E-05,4.24086E-12,1.102E-11,9.6067E-06,,1,1.06021E-11,0,0,0,0,0,0,1,8.6976E-05,9.8359E-06,4.5,2.00478,0.799034,0.125001,0.124999,0.124999,0.125,0.125,0.125,0.125,0.125001
Only Eq,Baseline,1,4,Baseline,2,0,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Litigated,,Risk Neutral CM 4 Noise 0.5-0.5 DM 2,3.329E-07,644,1,1,0.437503,0.437499,1.108E-05,0.581055,9.075,8.32499,17.4,2.60001,9.075,8.32499,0.906711,2.50672,2.12169E-06,0.906709,0.00575678,0.900952,1.60001,1.6686,0.0059279,0.874999,0,0,0.999988,3.68785E-07,5.58791E-07,4.6436E-06,6.4404E-06,0,1,1,0.0932912,3.2539,0.212169,0.871765,0.00579519,0.155862,0.579619,0.151393,0.0546809,0.0500206,0.00261023,1.9101E-05
Only Eq,Baseline,1,4,Baseline,2,0,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Settles,,Risk Neutral CM 4 Noise 0.5-0.5 DM 2,3.329E-07,644,1,1,0.437499,0.4375,0,,9.075,8.325,17.4,2.6,9.075,8.325,0.906711,2.50671,2.12168E-06,0.906709,0.00574921,0.90096,1.6,1.6686,0.0059206,0.874999,0,0,1,0,0,0,0,0,1,1,0.0932912,3.25388,0.212168,0.871763,0.00579521,0.155864,0.579625,0.151393,0.0546745,0.0500195,0.00260985,1.90082E-05
Only Eq,Baseline,1,4,Baseline,2,0,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Tried,,Risk Neutral CM 4 Noise 0.5-0.5 DM 2,3.329E-07,644,1,1,0.802632,0.408611,1,0.581055,8.96211,7.63789,16.6,3.4,8.96211,7.63789,0.906823,3.30682,1.97798E-06,0.906821,0.672698,0.234123,2.4,1.62145,0.66924,,0,0,0,0,0,0.418945,0.581055,0,1,1,0.0931788,4.89799,0.197798,1.05954,0.000337406,0.0156302,0.0765882,0.119826,0.606985,0.146729,0.0292134,0.00469068
Only Eq,Baseline,1,4,Baseline,2,0,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,P Loses,,Risk Neutral CM 4 Noise 0.5-0.5 DM 2,3.329E-07,644,1,1,0.76827,0.387375,1,0,7.8,8.8,16.6,3.4,7.8,8.8,0.905792,3.30579,2.90922E-06,0.905789,0.564923,0.340865,2.4,0.578073,1.36824,,0,0,0,0,0,1,0,0,1,1,0.0942111,4.68327,0.290922,1.02538,0.000722599,0.0301683,0.128925,0.140055,0.551183,0.12577,0.020727,0.00244887
Only Eq,Baseline,1,4,Baseline,2,0,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,P Wins,,Risk Neutral CM 4 Noise 0.5-0.5 DM 2,3.329E-07,644,1,1,0.827408,0.423922,1,1,9.8,6.8,16.6,3.4,9.8,6.8,0.907567,3.30757,1.30654E-06,0.907565,0.750405,0.157161,2.4,2.37373,0.165255,,0,0,0,0,0,0,1,0,1,1,0.0924345,5.0528,0.130654,1.08416,5.96782E-05,0.00514815,0.0388529,0.10524,0.647219,0.161841,0.0353323,0.00630705
Only Eq,Baseline,1,4,Baseline,2,0,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Truly Liable,,Risk Neutral CM 4 Noise 0.5-0.5 DM 2,3.329E-07,644,0.0012076,0.00120653,0.438022,0.437479,1.546E-06,0.648216,9.00009,9.99795,18.998,1.00196,9.00009,9.99795,0.861132,0.863064,2.99726E-05,0.861102,0.861102,0,0.0019321,0.0008167,0.999908,0.874959,0.998792,1.05887E-06,0.00120494,2.68813E-14,3.62968E-08,5.43704E-07,1.0019E-06,0,1,1,0.138898,7.99727,2.99726,1.03533,0,0,0,0,0.000714349,3.52704E-06,0.0005788,0.998703
Only Eq,Baseline,1,4,Baseline,2,0,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Truly Not Liable,,Risk Neutral CM 4 Noise 0.5-0.5 DM 2,3.329E-07,644,0.022726,0.022726,0.4375,0.437499,6.575E-08,0.389242,9.0017,9.96192,18.9636,1.03638,9.0017,9.96192,0.890518,0.926879,1.67317E-05,0.890501,0,0.890501,0.0363616,0.0380661,0,0.874999,0.977274,5.27432E-09,0.0227259,8.43507E-09,8.37122E-09,4.01555E-08,2.5592E-08,0,1,1,0.109499,3.68559,1.67317,0.751203,0.184118,0.160109,0.150892,0.141588,0.13026,0.120299,0.112733,6.74182E-08
Only Eq,Baseline,1,4,Baseline,1,0,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,All,,Risk Neutral CM 4 Noise 0.5-0.5 FSM 0 DM 1 LT 1 UPC 1E-05,1.035E-06,504,1.6108E-06,2.40471E-07,0.0944073,0.0625007,1.932E-08,0.470463,9.99991,9.99998,19.9999,0.000109594,9.99991,9.99998,9.86408E-05,9.95891E-05,1.87559E-05,7.98849E-05,8.57681E-06,7.13081E-05,9.48354E-07,1.3165E-06,9.7833E-06,0.0625004,0.999998,1.37035E-06,2.21147E-07,1.60078E-13,3.86769E-15,1.02328E-08,9.0913E-09,0,1,8.989E-05,1.00051E-05,4.5,1.87557,0.809994,0.125001,0.124999,0.125,0.125,0.125,0.125,0.125,0.125001
Only Eq,Baseline,1,4,Baseline,1,0,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Dispute Arises,,Risk Neutral CM 4 Noise 0.5-0.5 FSM 0 DM 1 LT 1 UPC 1E-05,1.035E-06,504,0.01792,0.00267517,0.0944073,0.0625007,0.000215,0.470463,9.00718,9.98226,18.9894,1.01057,9.00718,9.98226,0.888712,0.899262,1.62403E-05,0.888696,0.0954145,0.793281,0.0105502,0.0146453,0.108836,0.0625004,0.98208,0.0152448,0.00246019,1.78082E-09,4.3027E-11,0.00011384,0.0001011,0,1,1,0.111304,4.12837,1.62403,0.797047,0.162734,0.145477,0.141908,0.125369,0.112658,0.10565,0.0993411,0.106862
Only Eq,Baseline,1,4,Baseline,1,0,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Not Litigated,,Risk Neutral CM 4 Noise 0.5-0.5 FSM 0 DM 1 LT 1 UPC 1E-05,1.035E-06,504,1.3704E-06,0,,,0,,9.99991,9.99998,19.9999,0.000108954,9.99991,9.99998,9.84222E-05,9.89703E-05,1.87559E-05,7.96663E-05,8.57143E-06,7.10949E-05,5.48142E-07,1.0989E-06,9.7733E-06,,0.999999,1.37035E-06,0,0,0,0,0,0,1,8.96496E-05,9.98326E-06,4.5,1.87557,0.809994,0.125001,0.124999,0.125,0.125,0.125,0.125,0.125,0.125001
Only Eq,Baseline,1,4,Baseline,1,0,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Litigated,,Risk Neutral CM 4 Noise 0.5-0.5 FSM 0 DM 1 LT 1 UPC 1E-05,1.035E-06,504,1,1,0.0944073,0.0625007,0.080359,0.470463,8.26314,9.07257,17.3357,2.66429,8.26314,9.07257,0.909097,2.57338,1.45358E-09,0.909097,0.0224023,0.886695,1.66429,0.904623,0.0415026,0.0625004,0,0,0.91964,6.65684E-07,1.60838E-08,0.0425533,0.0378061,0,1,1,0.0909025,3.49896,0.000145358,0.926807,0.000177319,0.025262,0.474823,0.475069,0.0245257,0.000127286,7.53252E-06,7.99243E-06
Only Eq,Baseline,1,4,Baseline,1,0,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Settles,,Risk Neutral CM 4 Noise 0.5-0.5 FSM 0 DM 1 LT 1 UPC 1E-05,1.035E-06,504,1,1,0.0625,0.0625008,0,,8.2625,9.1375,17.4,2.6,8.2625,9.1375,0.909097,2.5091,1.57864E-09,0.909097,0.0132124,0.895885,1.6,0.849965,0.0252528,0.0625004,0,0,1,0,0,0,0,0,1,1,0.0909027,3.45517,0.000157864,0.921724,0.000192677,0.0273532,0.50417,0.453722,0.0145215,2.35925E-05,8.08044E-06,8.69076E-06
Only Eq,Baseline,1,4,Baseline,1,0,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Tried,,Risk Neutral CM 4 Noise 0.5-0.5 FSM 0 DM 1 LT 1 UPC 1E-05,1.035E-06,504,1,1,0.459553,0.0625001,1,0.470463,8.27046,8.32954,16.6,3.4,8.27046,8.32954,0.909099,3.3091,2.24111E-11,0.909099,0.127573,0.781527,2.4,1.53013,0.227468,,0,0,0,0,0,0.529537,0.470463,0,1,1,0.0909009,4.00001,2.24111E-06,0.984976,1.55846E-06,0.00133029,0.138973,0.719365,0.139014,0.00131397,1.26206E-06,7.05584E-10
Only Eq,Baseline,1,4,Baseline,1,0,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,P Loses,,Risk Neutral CM 4 Noise 0.5-0.5 FSM 0 DM 1 LT 1 UPC 1E-05,1.035E-06,504,1,1,0.4587,0.0625001,1,0,7.8,8.8,16.6,3.4,7.8,8.8,0.909099,3.3091,1.90371E-11,0.909099,0.101416,0.807683,2.4,1.08844,0.245425,,0,0,0,0,0,1,0,0,1,1,0.0909008,3.94095,1.90371E-06,0.978268,2.45649E-06,0.00187973,0.167623,0.718937,0.110776,0.000780955,5.3233E-07,3.56963E-10
Only Eq,Baseline,1,4,Baseline,1,0,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,P Wins,,Risk Neutral CM 4 Noise 0.5-0.5 FSM 0 DM 1 LT 1 UPC 1E-05,1.035E-06,504,1,1,0.460513,0.0625001,1,1,8.8,7.8,16.6,3.4,8.8,7.8,0.909099,3.3091,2.62088E-11,0.909099,0.157013,0.752086,2.4,2.02729,0.207256,,0,0,0,0,0,0,1,0,1,1,0.0909009,4.06648,2.62088E-06,0.992526,5.47665E-07,0.000711865,0.106726,0.719848,0.170798,0.00191391,2.08342E-06,1.09798E-09
Only Eq,Baseline,1,4,Baseline,1,0,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Truly Liable,,Risk Neutral CM 4 Noise 0.5-0.5 FSM 0 DM 1 LT 1 UPC 1E-05,1.035E-06,504,0.0278966,0.00059604,0.250702,0.0625007,0.000273,0.579034,9.01597,9.97191,18.9879,1.01212,9.01597,9.97191,0.862709,0.874801,2.89854E-05,0.86268,0.86268,0,0.0120921,0.0002125,0.984027,0.0625008,0.972103,0.0273006,0.000323287,2.3387E-10,5.4703E-11,0.00011482,0.0001579,0,1,1,0.13732,7.89924,2.89854,1.03738,0,0,0,0,0.0331234,0.000691248,3.65492E-06,0.966182
Only Eq,Baseline,1,4,Baseline,1,0,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Truly Not Liable,,Risk Neutral CM 4 Noise 0.5-0.5 FSM 0 DM 1 LT 1 UPC 1E-05,1.035E-06,504,0.0166793,0.00293372,0.0904584,0.0625007,0.000208,0.45274,9.00608,9.98355,18.9896,1.01037,9.00608,9.98355,0.891946,0.902304,1.46553E-05,0.891931,0,0.891931,0.0103584,0.0164401,0,0.0625004,0.983321,0.0137456,0.00272593,1.97319E-09,4.1575E-11,0.00011371,9.4075E-05,0,1,1,0.108069,3.65943,1.46553,0.76716,0.182971,0.163568,0.159555,0.14096,0.122549,0.118702,0.111694,6.67608E-08
Only Eq,Baseline,1,4,Baseline,1,1,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,All,,Risk Neutral CM 4 Noise 0.5-0.5 FSM 1,5.043E-07,510,1.6108E-06,2.40471E-07,0.0968423,0.0625007,1.932E-08,0.470462,9.99991,9.99998,19.9999,0.000109594,9.99991,9.99998,9.86408E-05,9.95891E-05,1.87559E-05,7.98849E-05,8.57681E-06,7.13081E-05,9.48353E-07,1.3162E-06,9.7827E-06,0.0625004,0.999998,1.37035E-06,2.21147E-07,2.48435E-17,3.86826E-15,1.02331E-08,9.0915E-09,0,1,8.989E-05,1.00051E-05,4.5,1.87557,0.809994,0.125001,0.124999,0.125,0.125,0.125,0.125,0.125,0.125001
Only Eq,Baseline,1,4,Baseline,1,1,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Dispute Arises,,Risk Neutral CM 4 Noise 0.5-0.5 FSM 1,5.043E-07,510,0.0179199,0.00267517,0.0968423,0.0625007,0.000215,0.470462,9.00716,9.98227,18.9894,1.01057,9.00716,9.98227,0.888712,0.899262,1.62403E-05,0.888696,0.0954145,0.793281,0.0105502,0.0146427,0.10883,0.0625004,0.98208,0.0152447,0.00246019,2.76376E-13,4.30333E-11,0.00011384,0.0001011,0,1,1,0.111304,4.12837,1.62403,0.797047,0.162734,0.145477,0.141908,0.125369,0.112658,0.10565,0.0993411,0.106862
Only Eq,Baseline,1,4,Baseline,1,1,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Not Litigated,,Risk Neutral CM 4 Noise 0.5-0.5 FSM 1,5.043E-07,510,1.3703E-06,0,,,0,,9.99991,9.99998,19.9999,0.000108954,9.99991,9.99998,9.84222E-05,9.89703E-05,1.87559E-05,7.96663E-05,8.57143E-06,7.10949E-05,5.4814E-07,1.0989E-06,9.7733E-06,,0.999999,1.37035E-06,0,0,0,0,0,0,1,8.96496E-05,9.98326E-06,4.5,1.87557,0.809994,0.125001,0.124999,0.125,0.125,0.125,0.125,0.125,0.125001
Only Eq,Baseline,1,4,Baseline,1,1,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Litigated,,Risk Neutral CM 4 Noise 0.5-0.5 FSM 1,5.043E-07,510,1,1,0.0968423,0.0625007,0.080361,0.470462,8.25744,9.07827,17.3357,2.66429,8.25744,9.07827,0.909097,2.57339,1.46895E-09,0.909097,0.0224025,0.886695,1.66429,0.903674,0.039364,0.0625004,0,0,0.919639,1.03312E-10,1.60862E-08,0.0425543,0.0378069,0,1,1,0.0909026,3.49898,0.000146895,0.926809,0.000176925,0.0252595,0.474818,0.475069,0.0245307,0.000129554,7.75687E-06,7.99919E-06
Only Eq,Baseline,1,4,Baseline,1,1,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Settles,,Risk Neutral CM 4 Noise 0.5-0.5 FSM 1,5.043E-07,510,1,1,0.0625,0.0625008,0,,8.2625,9.1375,17.4,2.6,8.2625,9.1375,0.909097,2.5091,1.58089E-09,0.909097,0.0132124,0.895885,1.6,0.849965,0.0252528,0.0625004,0,0,1,0,0,0,0,0,1,1,0.0909028,3.45519,0.000158089,0.921726,0.000192249,0.0273505,0.504165,0.453723,0.0145263,2.58547E-05,8.2465E-06,8.69249E-06
Only Eq,Baseline,1,4,Baseline,1,1,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Tried,,Risk Neutral CM 4 Noise 0.5-0.5 FSM 1,5.043E-07,510,1,1,0.48985,0.0625001,1,0.470462,8.19957,8.40043,16.6,3.4,8.19957,8.40043,0.909099,3.3091,1.87917E-10,0.909099,0.127572,0.781527,2.4,1.51832,0.200849,,0,0,0,0,0,0.529538,0.470462,0,1,1,0.090901,4.00002,1.87917E-05,0.984975,1.55991E-06,0.00133049,0.138974,0.719355,0.13902,0.00131627,2.15336E-06,6.49806E-08
Only Eq,Baseline,1,4,Baseline,1,1,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,P Loses,,Risk Neutral CM 4 Noise 0.5-0.5 FSM 1,5.043E-07,510,1,1,0.488429,0.0625001,1,0,6.6,10,16.6,3.4,6.6,10,0.909099,3.3091,1.82908E-10,0.909099,0.101416,0.807683,2.4,0,0.379291,,0,0,0,0,0,1,0,0,1,1,0.090901,3.94096,1.82908E-05,0.978267,2.45882E-06,0.00188002,0.167624,0.718926,0.110783,0.00078299,1.26496E-06,4.51007E-08
Only Eq,Baseline,1,4,Baseline,1,1,Liability,1,0.5,0.5,Baseline,0.5,1,Risk Neutral,1E-05,Normal,P Wins,,Risk Neutral CM 4 Noise 0.5-0.5 FSM 1,5.043E-07,510,1,1,0.491448,0.0625001,1,1,10,6.6,16.6,3.4,10,6.6,0.909099,3.3091,1.93555E-10,0.909099,0.157013,0.752086,2.4,3.22729,0,,0,0,0,0,0,0,1,0,1,1,0.090901,4.06649,1.93555E-05,0.992526,5.48127E-07,0.00071196,0.106726,0.719838,0.170804,0.00191652,3.15331E-06,8.73567E-08
