Equilibrium Type,Adjudication Mode,Cost Misestimation,Costs Multiplier,Court Noise,Damages Multiplier,Fee Shifting Multiplier,Issue,Liability Threshold,Noise Multiplier D,Noise Multiplier P,Num Signals and Offers,Proportion of Costs at Beginning,Relative Costs,Risk Aversion,Unit Precaution Cost,Wrongful Attribution Probability,Filter,GroupName,OptionSetName,Exploitability,Calculation Time,P Files,D Answers,P Offer,D Offer,Trial,P Win Probability,P Wealth,D Wealth,Total Wealth,Wealth Loss,P Welfare,D Welfare,Pre-Dispute Social Welfare Loss,Social Welfare Loss,Opportunity Cost,Harm Cost,Truly Liable Harm Cost,Truly Not Liable Harm Cost,Expenditures,False Positive Inaccuracy,False Negative Inaccuracy,Value If Settled,No Suit,No Answer,Settles,P Abandons,D Defaults,P Loses,P Wins,Appropriation,Engages in Activity,Accident Occurs,Wrongful Attribution,Precaution Power,Precaution Level,Benefit-Cost Ratio,Precaution Power 1,Precaution Power 2,Precaution Power 3,Precaution Power 4,Precaution Power 5,Precaution Power 6,Precaution Power 7,Precaution Power 8
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Tried,,MODRA CM 0.25 CN High Both LT 0.8,1.819E-09,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,P Loses,,MODRA CM 0.25 CN High Both LT 0.8,1.819E-09,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,P Wins,,MODRA CM 0.25 CN High Both LT 0.8,1.819E-09,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Truly Liable,,MODRA CM 0.25 CN High Both LT 0.8,1.819E-09,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,0.8,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Truly Not Liable,,MODRA CM 0.25 CN High Both LT 0.8,1.819E-09,141,1,1,0.297885,0.297885,0,,9.24788,9.65206,18.8999,1.10005,999.344,999.811,0.854984,0.954984,5.23384E-05,0.854931,0,0.854931,0.1,0.347885,0,0.297885,0,0,1,0,0,0,0,0,1,1,0.145069,4.13486,5.23384,0.416151,0.162169,0.147154,0.134706,0.124742,0.116632,0.110002,0.104636,0.0999582
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,All,,MODRA CM 0.25 CN High Both LT 1.2,5.462E-08,215,8.2407E-05,8.2407E-05,0.1875,0.1875,0,,9.99993,9.99995,19.9999,0.000120648,1000,1000,0.000102408,0.000110649,3E-05,7.24078E-05,0,7.24078E-05,8.2407E-06,1.9572E-05,0,0.1875,0.999918,0,8.2407E-05,0,0,0,0,0,1,8.2407E-05,9.99915E-06,4.5,3,0.708301,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Dispute Arises,,MODRA CM 0.25 CN High Both LT 1.2,5.462E-08,215,1,1,0.1875,0.1875,0,,9.1375,9.76247,18.9,1.10003,999.139,999.887,0.878691,0.978691,3E-05,0.878661,0,0.878661,0.1,0.2375,0,0.1875,0,0,1,0,0,0,0,0,1,1,0.121339,4.29717,3,0.689122,0.148644,0.137925,0.1291,0.122558,0.118049,0.115332,0.114229,0.114162
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Not Litigated,,MODRA CM 0.25 CN High Both LT 1.2,5.462E-08,215,0,0,,,0,,10,9.99997,20,3E-05,1000,1000,3E-05,3E-05,3E-05,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,4.50002,3,0.708303,0.124999,0.124999,0.124999,0.125,0.125,0.125001,0.125001,0.125001
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Litigated,,MODRA CM 0.25 CN High Both LT 1.2,5.462E-08,215,1,1,0.1875,0.1875,0,,9.1375,9.76247,18.9,1.10003,999.139,999.887,0.878691,0.978691,3E-05,0.878661,0,0.878661,0.1,0.2375,0,0.1875,0,0,1,0,0,0,0,0,1,1,0.121339,4.29717,3,0.689122,0.148644,0.137925,0.1291,0.122558,0.118049,0.115332,0.114229,0.114162
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Settles,,MODRA CM 0.25 CN High Both LT 1.2,5.462E-08,215,1,1,0.1875,0.1875,0,,9.1375,9.76247,18.9,1.10003,999.139,999.887,0.878691,0.978691,3E-05,0.878661,0,0.878661,0.1,0.2375,0,0.1875,0,0,1,0,0,0,0,0,1,1,0.121339,4.29717,3,0.689122,0.148644,0.137925,0.1291,0.122558,0.118049,0.115332,0.114229,0.114162
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Tried,,MODRA CM 0.25 CN High Both LT 1.2,5.462E-08,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,P Loses,,MODRA CM 0.25 CN High Both LT 1.2,5.462E-08,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,P Wins,,MODRA CM 0.25 CN High Both LT 1.2,5.462E-08,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Truly Liable,,MODRA CM 0.25 CN High Both LT 1.2,5.462E-08,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,1.2,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Truly Not Liable,,MODRA CM 0.25 CN High Both LT 1.2,5.462E-08,215,1,1,0.1875,0.1875,0,,9.1375,9.76247,18.9,1.10003,999.139,999.887,0.878691,0.978691,3E-05,0.878661,0,0.878661,0.1,0.2375,0,0.1875,0,0,1,0,0,0,0,0,1,1,0.121339,4.29717,3,0.689122,0.148644,0.137925,0.1291,0.122558,0.118049,0.115332,0.114229,0.114162
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,All,,MODRA CM 0.25 CN High Both UPC 1.2E-05,4.152E-07,143,7.5324E-05,7.5324E-05,0.1875,0.1875,0,,9.99994,9.99993,19.9999,0.000130856,1000,1000,0.000113324,0.000120856,4.8E-05,6.53237E-05,0,6.53237E-05,7.5324E-06,1.7889E-05,0,0.1875,0.999925,0,7.5324E-05,0,0,0,0,0,1,7.5324E-05,1.00003E-05,4.5,4,0.493746,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Dispute Arises,,MODRA CM 0.25 CN High Both UPC 1.2E-05,4.152E-07,143,1,1,0.1875,0.1875,0,,9.1375,9.76245,18.9,1.10005,999.139,999.887,0.867284,0.967284,4.8E-05,0.867236,0,0.867236,0.1,0.2375,0,0.1875,0,0,1,0,0,0,0,0,1,1,0.132764,4.21171,4,0.473127,0.156047,0.142934,0.131942,0.123411,0.117003,0.112371,0.109253,0.107039
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Not Litigated,,MODRA CM 0.25 CN High Both UPC 1.2E-05,4.152E-07,143,0,0,,,0,,10,9.99995,20,4.8E-05,1000,1000,4.8E-05,4.8E-05,4.8E-05,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,4.50002,4,0.493747,0.124998,0.124999,0.124999,0.125,0.125,0.125001,0.125001,0.125002
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Litigated,,MODRA CM 0.25 CN High Both UPC 1.2E-05,4.152E-07,143,1,1,0.1875,0.1875,0,,9.1375,9.76245,18.9,1.10005,999.139,999.887,0.867284,0.967284,4.8E-05,0.867236,0,0.867236,0.1,0.2375,0,0.1875,0,0,1,0,0,0,0,0,1,1,0.132764,4.21171,4,0.473127,0.156047,0.142934,0.131942,0.123411,0.117003,0.112371,0.109253,0.107039
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Settles,,MODRA CM 0.25 CN High Both UPC 1.2E-05,4.152E-07,143,1,1,0.1875,0.1875,0,,9.1375,9.76245,18.9,1.10005,999.139,999.887,0.867284,0.967284,4.8E-05,0.867236,0,0.867236,0.1,0.2375,0,0.1875,0,0,1,0,0,0,0,0,1,1,0.132764,4.21171,4,0.473127,0.156047,0.142934,0.131942,0.123411,0.117003,0.112371,0.109253,0.107039
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Tried,,MODRA CM 0.25 CN High Both UPC 1.2E-05,4.152E-07,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,P Loses,,MODRA CM 0.25 CN High Both UPC 1.2E-05,4.152E-07,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,P Wins,,MODRA CM 0.25 CN High Both UPC 1.2E-05,4.152E-07,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Truly Liable,,MODRA CM 0.25 CN High Both UPC 1.2E-05,4.152E-07,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1.2E-05,Normal,Truly Not Liable,,MODRA CM 0.25 CN High Both UPC 1.2E-05,4.152E-07,143,1,1,0.1875,0.1875,0,,9.1375,9.76245,18.9,1.10005,999.139,999.887,0.867284,0.967284,4.8E-05,0.867236,0,0.867236,0.1,0.2375,0,0.1875,0,0,1,0,0,0,0,0,1,1,0.132764,4.21171,4,0.473127,0.156047,0.142934,0.131942,0.123411,0.117003,0.112371,0.109253,0.107039
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,All,,MODRA CM 0.25 CN High Both UPC 8E-06,4.747E-08,168,6.1468E-05,6.14683E-05,0.0625,0.0625,0,,9.99994,9.99994,19.9999,0.000123615,1000,1000,0.00010746,0.000113607,5.6E-05,5.146E-05,0,5.146E-05,6.14683E-06,6.9152E-06,0,0.0625,0.999939,0,6.14683E-05,0,0,0,0,0,1,6.14683E-05,1.00083E-05,4.5,7,0.183606,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Dispute Arises,,MODRA CM 0.25 CN High Both UPC 8E-06,4.747E-08,168,1,1,0.0625,0.0625,0,,9.0125,9.88744,18.8999,1.10006,998.842,999.953,0.837235,0.937235,5.6E-05,0.837179,0,0.837179,0.1,0.1125,0,0.0625,0,0,1,0,0,0,0,0,1,1,0.162821,3.95447,7,0.160872,0.177314,0.157859,0.14091,0.126696,0.114599,0.103943,0.0941662,0.0845132
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Not Litigated,,MODRA CM 0.25 CN High Both UPC 8E-06,4.747E-08,168,0,0,,,0,,10,9.99994,19.9999,5.6E-05,1000,1000,5.6E-05,5.6E-05,5.6E-05,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,4.50003,7,0.183607,0.124997,0.124998,0.124999,0.125,0.125,0.125001,0.125002,0.125003
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Litigated,,MODRA CM 0.25 CN High Both UPC 8E-06,4.747E-08,168,1,1,0.0625,0.0625,0,,9.0125,9.88744,18.8999,1.10006,998.842,999.953,0.837235,0.937235,5.6E-05,0.837179,0,0.837179,0.1,0.1125,0,0.0625,0,0,1,0,0,0,0,0,1,1,0.162821,3.95447,7,0.160872,0.177314,0.157859,0.14091,0.126696,0.114599,0.103943,0.0941662,0.0845132
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Settles,,MODRA CM 0.25 CN High Both UPC 8E-06,4.747E-08,168,1,1,0.0625,0.0625,0,,9.0125,9.88744,18.8999,1.10006,998.842,999.953,0.837235,0.937235,5.6E-05,0.837179,0,0.837179,0.1,0.1125,0,0.0625,0,0,1,0,0,0,0,0,1,1,0.162821,3.95447,7,0.160872,0.177314,0.157859,0.14091,0.126696,0.114599,0.103943,0.0941662,0.0845132
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Tried,,MODRA CM 0.25 CN High Both UPC 8E-06,4.747E-08,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,P Loses,,MODRA CM 0.25 CN High Both UPC 8E-06,4.747E-08,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,P Wins,,MODRA CM 0.25 CN High Both UPC 8E-06,4.747E-08,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Truly Liable,,MODRA CM 0.25 CN High Both UPC 8E-06,4.747E-08,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,Baseline,1,0.25,High Both,1,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,8E-06,Normal,Truly Not Liable,,MODRA CM 0.25 CN High Both UPC 8E-06,4.747E-08,168,1,1,0.0625,0.0625,0,,9.0125,9.88744,18.8999,1.10006,998.842,999.953,0.837235,0.937235,5.6E-05,0.837179,0,0.837179,0.1,0.1125,0,0.0625,0,0,1,0,0,0,0,0,1,1,0.162821,3.95447,7,0.160872,0.177314,0.157859,0.14091,0.126696,0.114599,0.103943,0.0941662,0.0845132
Only Eq,Baseline,1,0.25,High Indet,0.5,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,All,,MODRA CM 0.25 CN High Indet DM 0.5,7.587E-08,156,0.0001055,0.000105466,0.442298,0.4375,2.469E-06,0.6215,9.99991,9.99997,19.9999,0.000119787,1000,1000,9.91137E-05,0.000109784,3.65124E-06,9.54625E-05,4.20346E-05,5.34279E-05,1.067E-05,1.5821E-05,3.8592E-05,0.21875,0.999895,0,0.000102997,0,0,9.34468E-07,1.5344E-06,0,1,0.000105466,1.0003E-05,4.5,0.365124,0.981829,0.125001,0.125,0.124999,0.124999,0.124999,0.124999,0.125,0.125001
Only Eq,Baseline,1,0.25,High Indet,0.5,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Dispute Arises,,MODRA CM 0.25 CN High Indet DM 0.5,7.587E-08,156,1,1,0.442298,0.4375,0.023409,0.6215,9.17032,9.72851,18.8988,1.10117,999.203,999.864,0.905157,1.00633,3.37834E-06,0.905153,0.398563,0.506591,0.10117,0.15001,0.36592,0.21875,0,0,0.976591,0,0,0.00886041,0.0145489,0,1,1,0.0948465,4.40139,0.337834,0.973058,0.14214,0.132657,0.124463,0.119787,0.117248,0.116959,0.120557,0.126188
Only Eq,Baseline,1,0.25,High Indet,0.5,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Not Litigated,,MODRA CM 0.25 CN High Indet DM 0.5,7.587E-08,156,0,0,,,0,,10,10,20,3.65127E-06,1000,1000,3.65127E-06,3.65127E-06,3.65127E-06,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,4.50001,0.365127,0.981829,0.124999,0.124999,0.125,0.125,0.125,0.125,0.125001,0.125001
Only Eq,Baseline,1,0.25,High Indet,0.5,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Litigated,,MODRA CM 0.25 CN High Indet DM 0.5,7.587E-08,156,1,1,0.442298,0.4375,0.023409,0.6215,9.17032,9.72851,18.8988,1.10117,999.203,999.864,0.905157,1.00633,3.37834E-06,0.905153,0.398563,0.506591,0.10117,0.15001,0.36592,0.21875,0,0,0.976591,0,0,0.00886041,0.0145489,0,1,1,0.0948465,4.40139,0.337834,0.973058,0.14214,0.132657,0.124463,0.119787,0.117248,0.116959,0.120557,0.126188
Only Eq,Baseline,1,0.25,High Indet,0.5,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Settles,,MODRA CM 0.25 CN High Indet DM 0.5,7.587E-08,156,1,1,0.4375,0.4375,0,,9.16875,9.73125,18.9,1.1,999.203,999.867,0.905062,1.00506,3.45932E-06,0.905059,0.387404,0.517655,0.1,0.153217,0.357347,0.21875,0,0,1,0,0,0,0,0,1,1,0.0949411,4.3504,0.345932,0.966612,0.145545,0.135813,0.127266,0.121679,0.116751,0.113301,0.116009,0.123636
Only Eq,Baseline,1,0.25,High Indet,0.5,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Tried,,MODRA CM 0.25 CN High Indet DM 0.5,7.587E-08,156,1,1,0.642481,0.4375,1,0.6215,9.23575,9.61425,18.85,1.15,999.214,999.738,0.909099,1.0591,0,0.909099,0.864091,0.0450085,0.15,0.0162348,0.723549,,0,0,0,0,0,0.3785,0.6215,0,1,1,0.0909008,6.52884,0,1.24197,9.76234E-05,0.000973519,0.00755269,0.0408851,0.137966,0.269564,0.310306,0.232656
Only Eq,Baseline,1,0.25,High Indet,0.5,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,P Loses,,MODRA CM 0.25 CN High Indet DM 0.5,7.587E-08,156,1,1,0.642481,0.4375,1,0,8.925,9.925,18.85,1.15,998.585,999.97,0.909099,1.0591,0,0.909099,0.850337,0.0587626,0.15,0.0048479,1.00551,,0,0,0,0,0,1,0,0,1,1,0.0909008,6.4077,0,1.23024,0.000162525,0.00151656,0.0107544,0.0522048,0.157171,0.277088,0.293782,0.207321
Only Eq,Baseline,1,0.25,High Indet,0.5,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,P Wins,,MODRA CM 0.25 CN High Indet DM 0.5,7.587E-08,156,1,1,0.642481,0.4375,1,1,9.425,9.425,18.85,1.15,999.597,999.597,0.909099,1.0591,0,0.909099,0.872467,0.0366321,0.15,0.0231696,0.55183,,0,0,0,0,0,0,1,0,1,1,0.0909008,6.60262,0,1.24911,5.80975E-05,0.000642804,0.00560281,0.0339913,0.12627,0.264981,0.32037,0.248084
Only Eq,Baseline,1,0.25,High Indet,0.5,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Truly Liable,,MODRA CM 0.25 CN High Indet DM 0.5,7.587E-08,156,1,1,0.447817,0.4375,0.050331,0.627525,9.17227,9.7252,18.8975,1.10252,999.204,999.861,0.901571,1.00409,6.1636E-06,0.901565,0.901565,0,0.102517,0,0.827726,0.21875,0,0,0.949669,0,0,0.0187471,0.0315841,0,1,1,0.0984348,6.66631,0.61636,1.18947,0,0,0,0,0.177285,0.264567,0.272705,0.285443
Only Eq,Baseline,1,0.25,High Indet,0.5,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Truly Not Liable,,MODRA CM 0.25 CN High Indet DM 0.5,7.587E-08,156,1,1,0.437926,0.4375,0.002077,0.505835,9.16877,9.73113,18.8999,1.10011,999.203,999.867,0.907998,1.0081,1.17138E-06,0.907997,0,0.907997,0.100104,0.268873,0,0.21875,0,0,0.997923,0,0,0.00102653,0.0010508,0,1,1,0.0920034,2.60675,0.117138,0.801579,0.254768,0.23777,0.223084,0.214703,0.0696762,0,0,0
Only Eq,Baseline,1,0.25,High Indet,2,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,All,,MODRA CM 0.25 CN High Indet DM 2,2.412E-07,166,6.1468E-05,6.14683E-05,0.0841922,0.0934151,3.978E-06,0.0514789,9.99995,9.99992,19.9999,0.000137814,1000,1000,0.000121444,0.00012779,7E-05,5.14441E-05,0,5.14441E-05,6.34572E-06,1.3505E-05,0,0.172598,0.999939,0,5.74906E-05,0,0,3.77296E-06,2.0477E-07,0,1,6.14683E-05,1.00242E-05,4.5,7,0.146885,0.125001,0.125,0.125,0.124999,0.125,0.125,0.125,0.125001
Only Eq,Baseline,1,0.25,High Indet,2,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Dispute Arises,,MODRA CM 0.25 CN High Indet DM 2,2.412E-07,166,1,1,0.0841922,0.0934151,0.064712,0.0514789,9.11647,9.78022,18.8967,1.10331,999.066,999.857,0.836991,0.940226,7E-05,0.836921,0,0.836921,0.103236,0.21971,0,0.172598,0,0,0.935288,0,0,0.0613806,0.0033313,0,1,1,0.163079,3.95379,7,0.129111,0.18448,0.158657,0.136869,0.121548,0.110504,0.10231,0.0962389,0.0893928
Only Eq,Baseline,1,0.25,High Indet,2,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Not Litigated,,MODRA CM 0.25 CN High Indet DM 2,2.412E-07,166,0,0,,,0,,10,9.99993,19.9999,7E-05,1000,1000,7E-05,7E-05,7E-05,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,4.50003,7,0.146886,0.124997,0.124998,0.124999,0.125,0.125,0.125001,0.125002,0.125003
Only Eq,Baseline,1,0.25,High Indet,2,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Litigated,,MODRA CM 0.25 CN High Indet DM 2,2.412E-07,166,1,1,0.0841922,0.0934151,0.064712,0.0514789,9.11647,9.78022,18.8967,1.10331,999.066,999.857,0.836991,0.940226,7E-05,0.836921,0,0.836921,0.103236,0.21971,0,0.172598,0,0,0.935288,0,0,0.0613806,0.0033313,0,1,1,0.163079,3.95379,7,0.129111,0.18448,0.158657,0.136869,0.121548,0.110504,0.10231,0.0962389,0.0893928
Only Eq,Baseline,1,0.25,High Indet,2,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Settles,,MODRA CM 0.25 CN High Indet DM 2,2.412E-07,166,1,1,0.0770444,0.095554,0,,9.1226,9.77733,18.8999,1.10007,999.093,999.891,0.839571,0.939571,7E-05,0.839501,0,0.839501,0.1,0.222598,0,0.172598,0,0,1,0,0,0,0,0,1,1,0.160499,3.80376,7,0.124271,0.197189,0.169297,0.144687,0.124143,0.104755,0.0902366,0.0853902,0.084302
Only Eq,Baseline,1,0.25,High Indet,2,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Tried,,MODRA CM 0.25 CN High Indet DM 2,2.412E-07,166,1,1,0.1875,0.0625,1,0.0514789,9.02796,9.82197,18.8499,1.15007,998.666,999.372,0.799693,0.949693,7E-05,0.799623,0,0.799623,0.15,0.177958,0,,0,0,0,0,0,0.948521,0.0514789,0,1,1,0.200377,6.1222,7,0.199067,0.000787955,0.00487875,0.0238799,0.0840484,0.193585,0.276812,0.253036,0.162971
Only Eq,Baseline,1,0.25,High Indet,2,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,P Loses,,MODRA CM 0.25 CN High Indet DM 2,2.412E-07,166,1,1,0.1875,0.0625,1,0,8.925,9.92493,18.8499,1.15007,998.585,999.97,0.799846,0.949846,7E-05,0.799776,0,0.799776,0.15,0.075,0,,0,0,0,0,0,1,0,0,1,1,0.200224,6.11562,7,0.198793,0.000801927,0.0049553,0.0241831,0.0847846,0.194416,0.276806,0.252117,0.161936
Only Eq,Baseline,1,0.25,High Indet,2,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,P Wins,,MODRA CM 0.25 CN High Indet DM 2,2.412E-07,166,1,1,0.1875,0.0625,1,1,10.925,7.92493,18.8499,1.15007,1000.16,988.35,0.796876,0.946876,7E-05,0.796806,0,0.796806,0.15,2.075,0,,0,0,0,0,0,0,1,0,1,1,0.203194,6.24345,7,0.204117,0.000530515,0.00346822,0.0182925,0.0704829,0.178275,0.276918,0.269976,0.182057
Only Eq,Baseline,1,0.25,High Indet,2,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Truly Liable,,MODRA CM 0.25 CN High Indet DM 2,2.412E-07,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Eq,Baseline,1,0.25,High Indet,2,0,Liability,1,1,1,Baseline,0.5,1,Moderately Risk Averse,1E-05,Normal,Truly Not Liable,,MODRA CM 0.25 CN High Indet DM 2,2.412E-07,166,1,1,0.0841922,0.0934151,0.064712,0.0514789,9.11647,9.78022,18.8967,1.10331,999.066,999.857,0.836991,0.940226,7E-05,0.836921,0,0.836921,0.103236,0.21971,0,0.172598,0,0,0.935288,0,0,0.0613806,0.0033313,0,1,1,0.163079,3.95379,7,0.129111,0.18448,0.158657,0.136869,0.121548,0.110504,0.10231,0.0962389,0.0893928
